iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:23fcb2e3939930cd9bc7c93744108cc4b7db923b 20210205125832 in burger_war_dev
31, 6, 240, 2021-02-06T10:42:28+00:00, 4, 16, LOSE, r
31, 7, 240, 2021-02-06T10:47:35+00:00, 2, 14, LOSE, r
31, 8, 240, 2021-02-06T10:52:42+00:00, 9, 3, WIN, r
32, 1, 240, 2021-02-06T10:58:04+00:00, 6, 12, LOSE, r
32, 2, 240, 2021-02-06T11:03:08+00:00, 0, 12, LOSE, r
32, 3, 240, 2021-02-06T11:08:14+00:00, 14, 14, LOSE, r
32, 4, 240, 2021-02-06T11:13:18+00:00, 1, 13, LOSE, r
32, 5, 240, 2021-02-06T11:18:25+00:00, 1, 11, LOSE, r
32, 6, 240, 2021-02-06T11:23:31+00:00, 3, 16, LOSE, r
32, 7, 240, 2021-02-06T11:28:35+00:00, 5, 15, LOSE, r
32, 8, 240, 2021-02-06T11:33:40+00:00, 7, 4, WIN, r
33, 1, 240, 2021-02-06T11:38:56+00:00, 3, 1, WIN, r
33, 2, 240, 2021-02-06T11:44:03+00:00, 8, 2, WIN, r
33, 3, 240, 2021-02-06T11:49:10+00:00, 19, 12, WIN, r
33, 4, 240, 2021-02-06T11:54:17+00:00, 1, 11, LOSE, r
33, 5, 240, 2021-02-06T11:59:23+00:00, 3, 14, LOSE, r
33, 6, 240, 2021-02-06T12:04:27+00:00, 2, 14, LOSE, r
33, 7, 240, 2021-02-06T12:09:36+00:00, 0, 10, LOSE, r
33, 8, 240, 2021-02-06T12:14:43+00:00, 3, 13, LOSE, r
34, 1, 240, 2021-02-06T12:20:03+00:00, 7, 1, WIN, r
34, 2, 240, 2021-02-06T12:25:09+00:00, 1, 13, LOSE, r
34, 3, 240, 2021-02-06T12:30:13+00:00, 8, 15, LOSE, r
34, 4, 240, 2021-02-06T12:35:20+00:00, 3, 13, LOSE, r
34, 5, 240, 2021-02-06T12:40:24+00:00, 1, 14, LOSE, r
34, 6, 240, 2021-02-06T12:45:30+00:00, 5, 15, LOSE, r
34, 7, 240, 2021-02-06T12:50:34+00:00, 9, 19, LOSE, r
34, 8, 240, 2021-02-06T12:55:39+00:00, 2, 12, LOSE, r
35, 1, 240, 2021-02-06T13:00:58+00:00, 5, 1, WIN, r
35, 2, 240, 2021-02-06T13:06:05+00:00, 9, 12, LOSE, r
35, 3, 240, 2021-02-06T13:11:13+00:00, 13, 13, LOSE, r
35, 4, 240, 2021-02-06T13:16:19+00:00, 5, 16, LOSE, r
35, 5, 240, 2021-02-06T13:21:26+00:00, 11, 23, LOSE, r
35, 6, 240, 2021-02-06T13:26:32+00:00, 4, 16, LOSE, r
35, 7, 240, 2021-02-06T13:31:41+00:00, 12, 22, LOSE, r
35, 8, 240, 2021-02-06T13:36:48+00:00, 11, 12, LOSE, r
36, 1, 240, 2021-02-06T13:42:06+00:00, 16, 17, LOSE, r
36, 2, 240, 2021-02-06T13:47:13+00:00, 10, 12, LOSE, r
36, 3, 240, 2021-02-06T13:52:19+00:00, 14, 12, WIN, r
36, 4, 240, 2021-02-06T13:57:23+00:00, 2, 15, LOSE, r
36, 5, 240, 2021-02-06T14:02:30+00:00, 2, 12, LOSE, r
36, 6, 240, 2021-02-06T14:07:34+00:00, 3, 14, LOSE, r
36, 7, 240, 2021-02-06T14:12:41+00:00, 3, 17, LOSE, r
36, 8, 240, 2021-02-06T14:17:48+00:00, 3, 3, LOSE, r
37, 1, 240, 2021-02-06T14:23:10+00:00, 11, 9, WIN, r
37, 2, 240, 2021-02-06T14:28:17+00:00, 8, 5, WIN, r
37, 3, 240, 2021-02-06T14:33:23+00:00, 1, 13, LOSE, r
37, 4, 240, 2021-02-06T14:38:30+00:00, 7, 18, LOSE, r
37, 5, 240, 2021-02-06T14:43:34+00:00, 14, 20, LOSE, r
37, 6, 240, 2021-02-06T14:48:40+00:00, 13, 18, LOSE, r
37, 7, 240, 2021-02-06T14:53:44+00:00, 2, 14, LOSE, r
37, 8, 240, 2021-02-06T14:58:49+00:00, 4, 10, LOSE, r
38, 1, 240, 2021-02-06T15:04:09+00:00, 3, 1, WIN, r
38, 2, 240, 2021-02-06T15:09:15+00:00, 8, 12, LOSE, r
38, 3, 240, 2021-02-06T15:14:24+00:00, 5, 16, LOSE, r
38, 4, 240, 2021-02-06T15:19:30+00:00, 0, 11, LOSE, r
38, 5, 240, 2021-02-06T15:24:38+00:00, 10, 15, LOSE, r
38, 6, 240, 2021-02-06T15:29:45+00:00, 3, 14, LOSE, r
38, 7, 240, 2021-02-06T15:34:52+00:00, 4, 14, LOSE, r
38, 8, 240, 2021-02-06T15:39:59+00:00, 4, 4, LOSE, r
39, 1, 240, 2021-02-06T15:45:20+00:00, 5, 1, WIN, r
39, 2, 240, 2021-02-06T15:50:24+00:00, 5, 13, LOSE, r
39, 3, 240, 2021-02-06T15:55:28+00:00, 2, 12, LOSE, r
39, 4, 240, 2021-02-06T16:00:35+00:00, 7, 17, LOSE, r
39, 5, 240, 2021-02-06T16:05:42+00:00, 8, 19, LOSE, r
39, 6, 240, 2021-02-06T16:10:48+00:00, 1, 13, LOSE, r
39, 7, 240, 2021-02-06T16:15:52+00:00, 0, 11, LOSE, r
39, 8, 240, 2021-02-06T16:21:00+00:00, 2, 0, WIN, r
40, 1, 240, 2021-02-06T16:26:22+00:00, 3, 1, WIN, r
40, 2, 240, 2021-02-06T16:31:27+00:00, 2, 12, LOSE, r
40, 3, 240, 2021-02-06T16:36:33+00:00, 2, 13, LOSE, r
40, 4, 240, 2021-02-06T16:41:39+00:00, 2, 14, LOSE, r
40, 5, 240, 2021-02-06T16:46:44+00:00, 11, 15, LOSE, r
40, 6, 240, 2021-02-06T16:51:50+00:00, 11, 17, LOSE, r
40, 7, 240, 2021-02-06T16:56:57+00:00, 2, 12, LOSE, r
40, 8, 240, 2021-02-06T17:02:04+00:00, 9, 14, LOSE, r
41, 1, 240, 2021-02-06T17:07:24+00:00, 3, 2, WIN, r
41, 2, 240, 2021-02-06T17:12:31+00:00, 11, 12, LOSE, r
41, 3, 240, 2021-02-06T17:17:37+00:00, 2, 12, LOSE, r
41, 4, 240, 2021-02-06T17:22:45+00:00, 5, 18, LOSE, r
41, 5, 240, 2021-02-06T17:27:49+00:00, 3, 15, LOSE, r
41, 6, 240, 2021-02-06T17:32:56+00:00, 1, 11, LOSE, r
41, 7, 240, 2021-02-06T17:38:03+00:00, 2, 15, LOSE, r
41, 8, 240, 2021-02-06T17:43:10+00:00, 3, 0, WIN, r
