iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result
461, 3, 225, 2020-08-10T19:14:51+00:00, 7, 14, LOSE
462, 1, 225, 2020-08-10T19:19:46+00:00, 10, 0, WIN
462, 2, 225, 2020-08-10T19:24:34+00:00, 13, 1, WIN
462, 3, 225, 2020-08-10T19:29:22+00:00, 6, 10, LOSE
463, 1, 225, 2020-08-10T19:34:17+00:00, 14, 1, WIN
463, 2, 225, 2020-08-10T19:39:04+00:00, 14, 2, WIN
463, 3, 225, 2020-08-10T19:43:52+00:00, 4, 12, LOSE
464, 1, 225, 2020-08-10T19:48:46+00:00, 19, 13, WIN
464, 2, 225, 2020-08-10T19:53:34+00:00, 12, 2, WIN
464, 3, 225, 2020-08-10T19:58:22+00:00, 9, 4, WIN
465, 1, 225, 2020-08-10T20:03:16+00:00, 12, 5, WIN
465, 2, 225, 2020-08-10T20:08:04+00:00, 15, 2, WIN
465, 3, 225, 2020-08-10T20:12:52+00:00, 12, 13, LOSE
466, 1, 225, 2020-08-10T20:17:47+00:00, 10, 0, WIN
466, 2, 225, 2020-08-10T20:22:37+00:00, 10, 1, WIN
466, 3, 225, 2020-08-10T20:27:26+00:00, 9, 12, LOSE
467, 1, 225, 2020-08-10T20:32:21+00:00, 13, 11, WIN
467, 2, 225, 2020-08-10T20:37:10+00:00, 12, 2, WIN
467, 3, 225, 2020-08-10T20:41:58+00:00, 10, 11, LOSE
468, 1, 225, 2020-08-10T20:46:53+00:00, 18, 8, WIN
468, 2, 225, 2020-08-10T20:51:41+00:00, 14, 2, WIN
468, 3, 225, 2020-08-10T20:56:29+00:00, 17, 13, WIN
469, 1, 225, 2020-08-10T21:01:24+00:00, 10, 0, WIN
469, 2, 225, 2020-08-10T21:06:11+00:00, 14, 2, WIN
469, 3, 225, 2020-08-10T21:10:59+00:00, 9, 12, LOSE
470, 1, 225, 2020-08-10T21:15:53+00:00, 18, 12, WIN
470, 2, 225, 2020-08-10T21:20:41+00:00, 9, 2, WIN
470, 3, 225, 2020-08-10T21:25:29+00:00, 8, 13, LOSE
471, 1, 225, 2020-08-10T21:30:24+00:00, 11, 13, LOSE
471, 2, 225, 2020-08-10T21:35:13+00:00, 10, 1, WIN
471, 3, 225, 2020-08-10T21:40:02+00:00, 17, 12, WIN
472, 1, 225, 2020-08-10T21:44:56+00:00, 10, 0, WIN
472, 2, 225, 2020-08-10T21:49:45+00:00, 10, 1, WIN
472, 3, 225, 2020-08-10T21:54:33+00:00, 13, 1, WIN
473, 1, 225, 2020-08-10T21:59:27+00:00, 17, 4, WIN
473, 2, 225, 2020-08-10T22:04:15+00:00, 10, 1, WIN
473, 3, 225, 2020-08-10T22:09:03+00:00, 12, 2, WIN
474, 1, 225, 2020-08-10T22:13:57+00:00, 9, 10, LOSE
474, 2, 225, 2020-08-10T22:18:45+00:00, 13, 2, WIN
474, 3, 225, 2020-08-10T22:23:33+00:00, 7, 15, LOSE
475, 1, 225, 2020-08-10T22:28:27+00:00, 12, 10, WIN
475, 2, 225, 2020-08-10T22:33:15+00:00, 15, 2, WIN
475, 3, 225, 2020-08-10T22:38:03+00:00, 7, 6, WIN
476, 1, 225, 2020-08-10T22:42:57+00:00, 10, 0, WIN
476, 2, 225, 2020-08-10T22:47:45+00:00, 9, 2, WIN
476, 3, 225, 2020-08-10T22:52:33+00:00, 9, 13, LOSE
477, 1, 225, 2020-08-10T22:57:27+00:00, 13, 3, WIN
477, 2, 225, 2020-08-10T23:02:15+00:00, 12, 2, WIN
477, 3, 225, 2020-08-10T23:07:03+00:00, 6, 9, LOSE
478, 1, 225, 2020-08-10T23:11:57+00:00, 16, 13, WIN
478, 2, 225, 2020-08-10T23:16:46+00:00, 12, 2, WIN
478, 3, 225, 2020-08-10T23:21:34+00:00, 10, 0, WIN
479, 1, 225, 2020-08-10T23:26:28+00:00, 9, 13, LOSE
479, 2, 225, 2020-08-10T23:31:16+00:00, 9, 2, WIN
479, 3, 225, 2020-08-10T23:36:04+00:00, 7, 15, LOSE
480, 1, 225, 2020-08-10T23:40:59+00:00, 13, 12, WIN
480, 2, 225, 2020-08-10T23:45:47+00:00, 13, 1, WIN
480, 3, 225, 2020-08-10T23:50:34+00:00, 13, 1, WIN
481, 1, 225, 2020-08-10T23:55:29+00:00, 14, 12, WIN
481, 2, 225, 2020-08-11T00:00:17+00:00, 13, 1, WIN
481, 3, 225, 2020-08-11T00:05:06+00:00, 6, 12, LOSE
482, 1, 225, 2020-08-11T00:10:00+00:00, 14, 4, WIN
482, 2, 225, 2020-08-11T00:14:48+00:00, 12, 1, WIN
482, 3, 225, 2020-08-11T00:19:36+00:00, 6, 10, LOSE
483, 1, 225, 2020-08-11T00:24:31+00:00, 8, 8, LOSE
483, 2, 225, 2020-08-11T00:29:19+00:00, 9, 2, WIN
483, 3, 225, 2020-08-11T00:34:07+00:00, 12, 12, LOSE
484, 1, 225, 2020-08-11T00:39:01+00:00, 9, 10, LOSE
484, 2, 225, 2020-08-11T00:43:49+00:00, 13, 1, WIN
484, 3, 225, 2020-08-11T00:48:37+00:00, 10, 0, WIN
485, 1, 225, 2020-08-11T00:53:31+00:00, 13, 3, WIN
485, 2, 225, 2020-08-11T00:58:19+00:00, 13, 1, WIN
485, 3, 225, 2020-08-11T01:03:07+00:00, 2, 13, LOSE
486, 1, 225, 2020-08-11T01:08:01+00:00, 13, 3, WIN
486, 2, 225, 2020-08-11T01:12:49+00:00, 15, 2, WIN
486, 3, 225, 2020-08-11T01:17:37+00:00, 12, 1, WIN
487, 1, 225, 2020-08-11T01:22:31+00:00, 14, 11, WIN
487, 2, 225, 2020-08-11T01:27:19+00:00, 9, 2, WIN
487, 3, 225, 2020-08-11T01:32:07+00:00, 2, 13, LOSE
488, 1, 225, 2020-08-11T01:37:01+00:00, 14, 12, WIN
488, 2, 225, 2020-08-11T01:41:49+00:00, 7, 2, WIN
488, 3, 225, 2020-08-11T01:46:37+00:00, 7, 12, LOSE
489, 1, 225, 2020-08-11T01:51:31+00:00, 14, 13, WIN
489, 2, 225, 2020-08-11T01:56:18+00:00, 9, 2, WIN
489, 3, 225, 2020-08-11T02:01:07+00:00, 18, 12, WIN
490, 1, 225, 2020-08-11T02:06:01+00:00, 9, 13, LOSE
490, 2, 225, 2020-08-11T02:10:49+00:00, 13, 1, WIN
490, 3, 225, 2020-08-11T02:15:37+00:00, 10, 0, WIN
491, 1, 225, 2020-08-11T02:20:31+00:00, 13, 3, WIN
491, 2, 225, 2020-08-11T02:25:19+00:00, 12, 2, WIN
491, 3, 225, 2020-08-11T02:30:07+00:00, 6, 6, LOSE
492, 1, 225, 2020-08-11T02:35:02+00:00, 16, 10, WIN
492, 2, 225, 2020-08-11T02:39:50+00:00, 12, 2, WIN
492, 3, 225, 2020-08-11T02:44:38+00:00, 7, 15, LOSE
493, 1, 225, 2020-08-11T02:49:32+00:00, 21, 12, WIN
493, 2, 225, 2020-08-11T02:54:20+00:00, 13, 1, WIN
493, 3, 225, 2020-08-11T02:59:08+00:00, 12, 12, LOSE
494, 1, 225, 2020-08-11T03:04:02+00:00, 11, 1, WIN
494, 2, 225, 2020-08-11T03:08:50+00:00, 12, 2, WIN
494, 3, 225, 2020-08-11T03:13:38+00:00, 11, 13, LOSE
495, 1, 225, 2020-08-11T03:18:32+00:00, 14, 4, WIN
495, 2, 225, 2020-08-11T03:23:21+00:00, 18, 7, WIN
495, 3, 225, 2020-08-11T03:28:09+00:00, 12, 13, LOSE
496, 1, 225, 2020-08-11T03:33:03+00:00, 17, 7, WIN
496, 2, 225, 2020-08-11T03:37:51+00:00, 6, 7, LOSE
496, 3, 225, 2020-08-11T03:42:39+00:00, 12, 13, LOSE
497, 1, 225, 2020-08-11T03:47:33+00:00, 12, 11, WIN
497, 2, 225, 2020-08-11T03:52:21+00:00, 12, 2, WIN
497, 3, 225, 2020-08-11T03:57:10+00:00, 10, 15, LOSE
498, 1, 225, 2020-08-11T04:02:04+00:00, 14, 4, WIN
498, 2, 225, 2020-08-11T04:06:52+00:00, 13, 1, WIN
498, 3, 225, 2020-08-11T04:11:39+00:00, 12, 2, WIN
499, 1, 225, 2020-08-11T04:16:34+00:00, 7, 12, LOSE
499, 2, 225, 2020-08-11T04:21:21+00:00, 9, 2, WIN
499, 3, 225, 2020-08-11T04:26:09+00:00, 11, 9, WIN
500, 1, 225, 2020-08-11T04:31:03+00:00, 10, 0, WIN
500, 2, 225, 2020-08-11T04:35:51+00:00, 12, 1, WIN
500, 3, 225, 2020-08-11T04:40:39+00:00, 12, 2, WIN
501, 1, 225, 2020-08-11T04:45:33+00:00, 19, 13, WIN
501, 2, 225, 2020-08-11T04:50:21+00:00, 9, 2, WIN
501, 3, 225, 2020-08-11T04:55:09+00:00, 7, 15, LOSE
502, 1, 225, 2020-08-11T05:00:03+00:00, 9, 10, LOSE
502, 2, 225, 2020-08-11T05:04:50+00:00, 11, 2, WIN
502, 3, 225, 2020-08-11T05:09:39+00:00, 12, 16, LOSE
503, 1, 225, 2020-08-11T05:14:33+00:00, 17, 8, WIN
503, 2, 225, 2020-08-11T05:19:21+00:00, 13, 1, WIN
503, 3, 225, 2020-08-11T05:24:09+00:00, 12, 2, WIN
504, 1, 225, 2020-08-11T05:29:03+00:00, 19, 13, WIN
504, 2, 225, 2020-08-11T05:33:51+00:00, 17, 5, WIN
504, 3, 225, 2020-08-11T05:38:39+00:00, 3, 13, LOSE
505, 1, 225, 2020-08-11T05:43:33+00:00, 12, 13, LOSE
505, 2, 225, 2020-08-11T05:48:21+00:00, 12, 2, WIN
505, 3, 225, 2020-08-11T05:53:08+00:00, 11, 11, LOSE
506, 1, 225, 2020-08-11T05:58:02+00:00, 21, 12, WIN
506, 2, 225, 2020-08-11T06:02:50+00:00, 13, 2, WIN
506, 3, 225, 2020-08-11T06:07:38+00:00, 10, 0, WIN
507, 1, 225, 2020-08-11T06:12:32+00:00, 12, 13, LOSE
507, 2, 225, 2020-08-11T06:17:19+00:00, 12, 1, WIN
507, 3, 225, 2020-08-11T06:22:07+00:00, 7, 13, LOSE
508, 1, 225, 2020-08-11T06:27:02+00:00, 17, 10, WIN
508, 2, 225, 2020-08-11T06:31:50+00:00, 17, 10, WIN
508, 3, 225, 2020-08-11T06:36:38+00:00, 9, 13, LOSE
509, 1, 225, 2020-08-11T06:41:32+00:00, 20, 6, WIN
509, 2, 225, 2020-08-11T06:46:20+00:00, 13, 1, WIN
509, 3, 225, 2020-08-11T06:51:08+00:00, 14, 14, LOSE
510, 1, 225, 2020-08-11T06:56:02+00:00, 7, 4, WIN
510, 2, 225, 2020-08-11T07:00:50+00:00, 12, 1, WIN
510, 3, 225, 2020-08-11T07:05:38+00:00, 12, 2, WIN
511, 1, 225, 2020-08-11T07:10:32+00:00, 16, 2, WIN
511, 2, 225, 2020-08-11T07:15:20+00:00, 12, 2, WIN
511, 3, 225, 2020-08-11T07:20:08+00:00, 6, 13, LOSE
512, 1, 225, 2020-08-11T07:25:02+00:00, 10, 12, LOSE
512, 2, 225, 2020-08-11T07:29:50+00:00, 13, 1, WIN
512, 3, 225, 2020-08-11T07:34:38+00:00, 11, 13, LOSE
513, 1, 225, 2020-08-11T07:39:32+00:00, 19, 8, WIN
513, 2, 225, 2020-08-11T07:44:20+00:00, 16, 2, WIN
513, 3, 225, 2020-08-11T07:49:08+00:00, 13, 14, LOSE
514, 1, 225, 2020-08-11T07:54:02+00:00, 7, 1, WIN
514, 2, 225, 2020-08-11T07:58:50+00:00, 15, 2, WIN
514, 3, 225, 2020-08-11T08:03:38+00:00, 13, 1, WIN
515, 1, 225, 2020-08-11T08:08:32+00:00, 10, 0, WIN
515, 2, 225, 2020-08-11T08:13:20+00:00, 8, 3, WIN
515, 3, 225, 2020-08-11T08:18:07+00:00, 13, 1, WIN
516, 1, 225, 2020-08-11T08:23:02+00:00, 18, 12, WIN
516, 2, 225, 2020-08-11T08:27:49+00:00, 9, 2, WIN
516, 3, 225, 2020-08-11T08:32:37+00:00, 12, 13, LOSE
517, 1, 225, 2020-08-11T08:37:31+00:00, 13, 12, WIN
517, 2, 225, 2020-08-11T08:42:19+00:00, 14, 2, WIN
517, 3, 225, 2020-08-11T08:47:07+00:00, 7, 15, LOSE
518, 1, 225, 2020-08-11T08:52:01+00:00, 15, 12, WIN
518, 2, 225, 2020-08-11T08:56:49+00:00, 5, 2, WIN
518, 3, 225, 2020-08-11T09:01:37+00:00, 11, 14, LOSE
519, 1, 225, 2020-08-11T09:06:31+00:00, 20, 9, WIN
519, 2, 225, 2020-08-11T09:11:19+00:00, 10, 2, WIN
519, 3, 225, 2020-08-11T09:16:07+00:00, 13, 1, WIN
520, 1, 225, 2020-08-11T09:21:01+00:00, 20, 13, WIN
520, 2, 225, 2020-08-11T09:25:49+00:00, 9, 2, WIN
520, 3, 225, 2020-08-11T09:30:37+00:00, 2, 12, LOSE
521, 1, 225, 2020-08-11T09:35:32+00:00, 18, 12, WIN
521, 2, 225, 2020-08-11T09:40:20+00:00, 2, 12, LOSE
521, 3, 225, 2020-08-11T09:45:08+00:00, 9, 12, LOSE
522, 1, 225, 2020-08-11T09:50:02+00:00, 17, 13, WIN
522, 2, 225, 2020-08-11T09:54:50+00:00, 13, 1, WIN
522, 3, 225, 2020-08-11T09:59:38+00:00, 10, 0, WIN
523, 1, 225, 2020-08-11T10:04:32+00:00, 16, 12, WIN
523, 2, 225, 2020-08-11T10:09:20+00:00, 15, 2, WIN
523, 3, 225, 2020-08-11T10:14:08+00:00, 6, 10, LOSE
524, 1, 225, 2020-08-11T10:19:04+00:00, 9, 10, LOSE
524, 2, 225, 2020-08-11T10:23:52+00:00, 9, 2, WIN
524, 3, 225, 2020-08-11T10:28:40+00:00, 10, 0, WIN
525, 1, 225, 2020-08-11T10:33:34+00:00, 9, 10, LOSE
525, 2, 225, 2020-08-11T10:38:22+00:00, 13, 1, WIN
525, 3, 225, 2020-08-11T10:43:09+00:00, 12, 12, LOSE
526, 1, 225, 2020-08-11T10:48:03+00:00, 15, 4, WIN
526, 2, 225, 2020-08-11T10:52:51+00:00, 9, 2, WIN
526, 3, 225, 2020-08-11T10:57:39+00:00, 7, 8, LOSE
527, 1, 225, 2020-08-11T11:02:33+00:00, 4, 2, WIN
527, 2, 225, 2020-08-11T11:07:21+00:00, 12, 2, WIN
527, 3, 225, 2020-08-11T11:12:09+00:00, 15, 11, WIN
528, 1, 225, 2020-08-11T11:17:03+00:00, 10, 9, WIN
528, 2, 225, 2020-08-11T11:21:52+00:00, 14, 2, WIN
528, 3, 225, 2020-08-11T11:26:40+00:00, 8, 14, LOSE
529, 1, 225, 2020-08-11T11:31:34+00:00, 13, 3, WIN
529, 2, 225, 2020-08-11T11:36:22+00:00, 9, 2, WIN
529, 3, 225, 2020-08-11T11:41:10+00:00, 15, 14, WIN
530, 1, 225, 2020-08-11T11:46:04+00:00, 12, 10, WIN
530, 2, 225, 2020-08-11T11:50:52+00:00, 13, 1, WIN
530, 3, 225, 2020-08-11T11:55:40+00:00, 13, 1, WIN
531, 1, 225, 2020-08-11T12:00:33+00:00, 10, 0, WIN
531, 2, 225, 2020-08-11T12:05:21+00:00, 12, 2, WIN
531, 3, 225, 2020-08-11T12:10:09+00:00, 8, 14, LOSE
532, 1, 225, 2020-08-11T12:15:03+00:00, 18, 12, WIN
532, 2, 225, 2020-08-11T12:19:51+00:00, 12, 1, WIN
532, 3, 225, 2020-08-11T12:24:39+00:00, 11, 13, LOSE
533, 1, 225, 2020-08-11T12:29:33+00:00, 12, 12, LOSE
533, 2, 225, 2020-08-11T12:34:21+00:00, 14, 2, WIN
533, 3, 225, 2020-08-11T12:39:09+00:00, 9, 12, LOSE
534, 1, 225, 2020-08-11T12:44:04+00:00, 10, 0, WIN
534, 2, 225, 2020-08-11T12:48:51+00:00, 6, 2, WIN
534, 3, 225, 2020-08-11T12:53:39+00:00, 12, 1, WIN
535, 1, 225, 2020-08-11T12:58:33+00:00, 9, 10, LOSE
535, 2, 225, 2020-08-11T13:03:21+00:00, 12, 2, WIN
535, 3, 225, 2020-08-11T13:08:09+00:00, 2, 14, LOSE
536, 1, 225, 2020-08-11T13:13:03+00:00, 14, 1, WIN
536, 2, 225, 2020-08-11T13:17:51+00:00, 14, 2, WIN
536, 3, 225, 2020-08-11T13:22:39+00:00, 10, 13, LOSE
537, 1, 225, 2020-08-11T13:27:33+00:00, 10, 0, WIN
537, 2, 225, 2020-08-11T13:32:21+00:00, 17, 13, WIN
537, 3, 225, 2020-08-11T13:37:09+00:00, 15, 12, WIN
538, 1, 225, 2020-08-11T13:42:03+00:00, 9, 10, LOSE
538, 2, 225, 2020-08-11T13:46:51+00:00, 12, 2, WIN
538, 3, 225, 2020-08-11T13:51:39+00:00, 5, 5, LOSE
539, 1, 225, 2020-08-11T13:56:33+00:00, 12, 13, LOSE
539, 2, 225, 2020-08-11T14:01:21+00:00, 12, 1, WIN
539, 3, 225, 2020-08-11T14:06:09+00:00, 7, 15, LOSE
540, 1, 225, 2020-08-11T14:11:03+00:00, 15, 8, WIN
540, 2, 225, 2020-08-11T14:15:51+00:00, 13, 1, WIN
540, 3, 225, 2020-08-11T14:20:40+00:00, 15, 13, WIN
541, 1, 225, 2020-08-11T14:25:34+00:00, 18, 8, WIN
541, 2, 225, 2020-08-11T14:30:22+00:00, 12, 2, WIN
541, 3, 225, 2020-08-11T14:35:10+00:00, 11, 14, LOSE
542, 1, 225, 2020-08-11T14:40:05+00:00, 9, 5, WIN
542, 2, 225, 2020-08-11T14:44:53+00:00, 12, 2, WIN
542, 3, 225, 2020-08-11T14:49:40+00:00, 4, 14, LOSE
543, 1, 225, 2020-08-11T14:54:34+00:00, 6, 5, WIN
543, 2, 225, 2020-08-11T14:59:22+00:00, 9, 2, WIN
543, 3, 225, 2020-08-11T15:04:10+00:00, 10, 0, WIN
544, 1, 225, 2020-08-11T15:09:05+00:00, 14, 4, WIN
544, 2, 225, 2020-08-11T15:13:54+00:00, 13, 1, WIN
544, 3, 225, 2020-08-11T15:18:42+00:00, 16, 14, WIN
545, 1, 225, 2020-08-11T15:23:36+00:00, 13, 12, WIN
545, 2, 225, 2020-08-11T15:28:24+00:00, 12, 1, WIN
545, 3, 225, 2020-08-11T15:33:12+00:00, 10, 0, WIN
546, 1, 225, 2020-08-11T15:38:07+00:00, 15, 13, WIN
546, 2, 225, 2020-08-11T15:42:57+00:00, 7, 2, WIN
546, 3, 225, 2020-08-11T15:47:46+00:00, 8, 14, LOSE
547, 1, 225, 2020-08-11T15:52:42+00:00, 10, 0, WIN
547, 2, 225, 2020-08-11T15:57:30+00:00, 13, 1, WIN
547, 3, 225, 2020-08-11T16:02:19+00:00, 11, 14, LOSE
548, 1, 225, 2020-08-11T16:07:14+00:00, 10, 0, WIN
548, 2, 225, 2020-08-11T16:12:01+00:00, 12, 2, WIN
548, 3, 225, 2020-08-11T16:16:49+00:00, 12, 1, WIN
549, 1, 225, 2020-08-11T16:21:43+00:00, 19, 9, WIN
549, 2, 225, 2020-08-11T16:26:31+00:00, 13, 1, WIN
549, 3, 225, 2020-08-11T16:31:19+00:00, 8, 13, LOSE
550, 1, 225, 2020-08-11T16:36:14+00:00, 17, 13, WIN
550, 2, 225, 2020-08-11T16:41:01+00:00, 12, 2, WIN
550, 3, 225, 2020-08-11T16:45:49+00:00, 11, 14, LOSE
551, 1, 225, 2020-08-11T16:50:43+00:00, 21, 13, WIN
551, 2, 225, 2020-08-11T16:55:31+00:00, 14, 2, WIN
551, 3, 225, 2020-08-11T17:00:19+00:00, 8, 13, LOSE
552, 1, 225, 2020-08-11T17:05:13+00:00, 13, 12, WIN
552, 2, 225, 2020-08-11T17:10:01+00:00, 9, 2, WIN
552, 3, 225, 2020-08-11T17:14:49+00:00, 12, 12, LOSE
553, 1, 225, 2020-08-11T17:19:43+00:00, 8, 10, LOSE
553, 2, 225, 2020-08-11T17:24:31+00:00, 13, 1, WIN
553, 3, 225, 2020-08-11T17:29:19+00:00, 14, 14, LOSE
554, 1, 225, 2020-08-11T17:34:13+00:00, 17, 12, WIN
554, 2, 225, 2020-08-11T17:39:01+00:00, 12, 2, WIN
554, 3, 225, 2020-08-11T17:43:49+00:00, 7, 7, LOSE
555, 1, 225, 2020-08-11T17:48:44+00:00, 10, 0, WIN
555, 2, 225, 2020-08-11T17:53:32+00:00, 9, 2, WIN
555, 3, 225, 2020-08-11T17:58:20+00:00, 14, 14, LOSE
556, 1, 225, 2020-08-11T18:03:15+00:00, 13, 8, WIN
556, 2, 225, 2020-08-11T18:08:03+00:00, 9, 2, WIN
556, 3, 225, 2020-08-11T18:12:51+00:00, 10, 0, WIN
557, 1, 225, 2020-08-11T18:17:45+00:00, 10, 0, WIN
557, 2, 225, 2020-08-11T18:22:33+00:00, 12, 2, WIN
557, 3, 225, 2020-08-11T18:27:21+00:00, 13, 1, WIN
558, 1, 225, 2020-08-11T18:32:15+00:00, 18, 12, WIN
558, 2, 225, 2020-08-11T18:37:03+00:00, 9, 2, WIN
558, 3, 225, 2020-08-11T18:41:51+00:00, 10, 0, WIN
559, 1, 225, 2020-08-11T18:46:45+00:00, 13, 3, WIN
559, 2, 225, 2020-08-11T18:51:34+00:00, 12, 2, WIN
559, 3, 225, 2020-08-11T18:56:22+00:00, 4, 14, LOSE
560, 1, 225, 2020-08-11T19:01:16+00:00, 17, 4, WIN
560, 2, 225, 2020-08-11T19:06:04+00:00, 8, 2, WIN
560, 3, 225, 2020-08-11T19:10:52+00:00, 10, 0, WIN
561, 1, 225, 2020-08-11T19:15:46+00:00, 20, 13, WIN
561, 2, 225, 2020-08-11T19:20:34+00:00, 9, 2, WIN
561, 3, 225, 2020-08-11T19:25:49+00:00, 0
0
0
0
0
0
0
0
0
0, 0
0
0
0
0
0
0
0
0
0, LOSE
562, 1, 225, 2020-08-11T19:30:43+00:00, 17, 4, WIN
562, 2, 225, 2020-08-11T19:35:31+00:00, 16, 2, WIN
562, 3, 225, 2020-08-11T19:40:19+00:00, 9, 16, LOSE
563, 1, 225, 2020-08-11T19:45:14+00:00, 14, 4, WIN
563, 2, 225, 2020-08-11T19:50:02+00:00, 14, 10, WIN
563, 3, 225, 2020-08-11T19:54:50+00:00, 11, 14, LOSE
564, 1, 225, 2020-08-11T19:59:45+00:00, 20, 13, WIN
564, 2, 225, 2020-08-11T20:04:33+00:00, 12, 2, WIN
564, 3, 225, 2020-08-11T20:09:20+00:00, 7, 15, LOSE
565, 1, 225, 2020-08-11T20:14:15+00:00, 13, 12, WIN
565, 2, 225, 2020-08-11T20:19:03+00:00, 9, 10, LOSE
565, 3, 225, 2020-08-11T20:23:51+00:00, 8, 14, LOSE
566, 1, 225, 2020-08-11T20:28:45+00:00, 17, 4, WIN
566, 2, 225, 2020-08-11T20:33:33+00:00, 12, 2, WIN
566, 3, 225, 2020-08-11T20:38:21+00:00, 15, 1, WIN
567, 1, 225, 2020-08-11T20:43:15+00:00, 10, 0, WIN
567, 2, 225, 2020-08-11T20:48:03+00:00, 13, 2, WIN
567, 3, 225, 2020-08-11T20:52:51+00:00, 19, 11, WIN
568, 1, 225, 2020-08-11T20:57:45+00:00, 10, 0, WIN
568, 2, 225, 2020-08-11T21:02:33+00:00, 14, 2, WIN
568, 3, 225, 2020-08-11T21:07:21+00:00, 9, 13, LOSE
569, 1, 225, 2020-08-11T21:12:16+00:00, 10, 0, WIN
569, 2, 225, 2020-08-11T21:17:03+00:00, 9, 2, WIN
569, 3, 225, 2020-08-11T21:21:51+00:00, 20, 10, WIN
570, 1, 225, 2020-08-11T21:26:45+00:00, 21, 12, WIN
570, 2, 225, 2020-08-11T21:31:34+00:00, 12, 2, WIN
570, 3, 225, 2020-08-11T21:36:21+00:00, 11, 14, LOSE
571, 1, 225, 2020-08-11T21:41:16+00:00, 8, 11, LOSE
571, 2, 225, 2020-08-11T21:46:05+00:00, 10, 1, WIN
571, 3, 225, 2020-08-11T21:50:53+00:00, 8, 13, LOSE
572, 1, 225, 2020-08-11T21:55:48+00:00, 16, 12, WIN
572, 2, 225, 2020-08-11T22:00:36+00:00, 18, 4, WIN
572, 3, 225, 2020-08-11T22:05:24+00:00, 17, 6, WIN
573, 1, 225, 2020-08-11T22:10:19+00:00, 19, 6, WIN
573, 2, 225, 2020-08-11T22:15:07+00:00, 9, 2, WIN
573, 3, 225, 2020-08-11T22:19:55+00:00, 9, 13, LOSE
574, 1, 225, 2020-08-11T22:24:49+00:00, 10, 0, WIN
574, 2, 225, 2020-08-11T22:29:37+00:00, 9, 2, WIN
574, 3, 225, 2020-08-11T22:34:25+00:00, 10, 0, WIN
575, 1, 225, 2020-08-11T22:39:20+00:00, 13, 12, WIN
575, 2, 225, 2020-08-11T22:44:07+00:00, 13, 1, WIN
575, 3, 225, 2020-08-11T22:48:56+00:00, 15, 9, WIN
576, 1, 225, 2020-08-11T22:53:50+00:00, 9, 13, LOSE
576, 2, 225, 2020-08-11T22:58:38+00:00, 13, 10, WIN
576, 3, 225, 2020-08-11T23:03:26+00:00, 15, 13, WIN
577, 1, 225, 2020-08-11T23:08:20+00:00, 14, 4, WIN
577, 2, 225, 2020-08-11T23:13:08+00:00, 12, 2, WIN
577, 3, 225, 2020-08-11T23:17:56+00:00, 5, 9, LOSE
578, 1, 225, 2020-08-11T23:22:50+00:00, 10, 0, WIN
578, 2, 225, 2020-08-11T23:27:38+00:00, 13, 1, WIN
578, 3, 225, 2020-08-11T23:32:25+00:00, 12, 1, WIN
579, 1, 225, 2020-08-11T23:37:20+00:00, 17, 13, WIN
579, 2, 225, 2020-08-11T23:42:08+00:00, 14, 2, WIN
579, 3, 225, 2020-08-11T23:46:55+00:00, 6, 12, LOSE
580, 1, 225, 2020-08-11T23:51:50+00:00, 11, 13, LOSE
580, 2, 225, 2020-08-11T23:56:38+00:00, 13, 2, WIN
580, 3, 225, 2020-08-12T00:01:26+00:00, 9, 13, LOSE
581, 1, 225, 2020-08-12T00:06:20+00:00, 10, 0, WIN
581, 2, 225, 2020-08-12T00:11:07+00:00, 9, 2, WIN
581, 3, 225, 2020-08-12T00:15:56+00:00, 10, 14, LOSE
582, 1, 225, 2020-08-12T00:20:50+00:00, 11, 13, LOSE
582, 2, 225, 2020-08-12T00:25:37+00:00, 14, 2, WIN
582, 3, 225, 2020-08-12T00:30:25+00:00, 12, 13, LOSE
583, 1, 225, 2020-08-12T00:35:20+00:00, 19, 12, WIN
583, 2, 225, 2020-08-12T00:40:09+00:00, 12, 2, WIN
583, 3, 225, 2020-08-12T00:44:56+00:00, 1, 11, LOSE
584, 1, 225, 2020-08-12T00:49:51+00:00, 9, 10, LOSE
584, 2, 225, 2020-08-12T00:54:39+00:00, 9, 2, WIN
584, 3, 225, 2020-08-12T00:59:27+00:00, 12, 0, WIN
#--> latest commit:abe1918f3603a55723cc3fe282b76fb3aa1d6964
585, 1, 225, 2020-08-12T01:04:24+00:00, 17, 4, WIN
585, 2, 225, 2020-08-12T01:09:12+00:00, 9, 2, WIN
585, 3, 225, 2020-08-12T01:14:01+00:00, 9, 13, LOSE
586, 1, 225, 2020-08-12T01:18:56+00:00, 19, 10, WIN
586, 2, 225, 2020-08-12T01:23:43+00:00, 9, 2, WIN
586, 3, 225, 2020-08-12T01:28:32+00:00, 10, 0, WIN
587, 1, 225, 2020-08-12T01:33:26+00:00, 12, 10, WIN
587, 2, 225, 2020-08-12T01:38:14+00:00, 9, 2, WIN
587, 3, 225, 2020-08-12T01:43:02+00:00, 10, 0, WIN
588, 1, 225, 2020-08-12T01:47:56+00:00, 17, 10, WIN
588, 2, 225, 2020-08-12T01:52:44+00:00, 9, 2, WIN
588, 3, 225, 2020-08-12T01:57:32+00:00, 9, 13, LOSE
589, 1, 225, 2020-08-12T02:02:27+00:00, 18, 8, WIN
